usec,year,day,time,pres,temp,cond,o2curr,o2temp,o2delta,transvolt,lat,lon,depth,salin,theta,oxyg,light,beac,sound,sigmat,sigmatheta
001181067240,2007,156,18:14:00, 657.9, 5.011,3.29673,0.7605, 0.00,,4.4946,35.160583,-123.013324, 652.1,34.086, 4.958, 0.26, 91.3,0.366,1480.4,26.949,26.956
001181067255,2007,156,18:14:15, 666.7, 4.950,3.29181,0.7563, 0.00,,4.4952,35.160573,-123.013327, 660.8,34.087, 4.897, 0.25, 91.3,0.365,1480.3,26.957,26.963
001181067270,2007,156,18:14:30, 675.5, 4.887,3.28710,0.7556, 0.00,,4.4951,35.160564,-123.013331, 669.5,34.093, 4.833, 0.25, 91.3,0.365,1480.2,26.969,26.975
001181067285,2007,156,18:14:45, 683.7, 4.857,3.28526,0.7531, 0.00,,4.4956,35.160584,-123.013318, 677.7,34.098, 4.803, 0.24, 91.3,0.365,1480.2,26.976,26.982
001181067300,2007,156,18:15:00, 691.9, 4.829,3.28355,0.7514, 0.00,,4.4954,35.160584,-123.013320, 685.7,34.102, 4.774, 0.24, 91.3,0.365,1480.2,26.983,26.989
001181067315,2007,156,18:15:15, 700.8, 4.798,3.28169,0.7488, 0.00,,4.4954,35.160577,-123.013334, 694.5,34.108, 4.742, 0.23, 91.3,0.365,1480.3,26.991,26.998
001181067330,2007,156,18:15:30, 708.8, 4.766,3.27950,0.7479, 0.00,,4.4955,35.160553,-123.013337, 702.4,34.111, 4.710, 0.23, 91.3,0.365,1480.3,26.997,27.004
001181067345,2007,156,18:15:45, 714.4, 4.732,3.27657,0.7478, 0.00,,4.4960,35.160554,-123.013327, 708.0,34.110, 4.675, 0.23, 91.3,0.365,1480.2,27.000,27.006
001181067360,2007,156,18:16:00, 723.3, 4.682,3.27294,0.7477, 0.00,,4.4959,35.160551,-123.013346, 716.8,34.114, 4.626, 0.23, 91.3,0.365,1480.2,27.009,27.015
001181067375,2007,156,18:16:15, 732.6, 4.655,3.27073,0.7473, 0.00,,4.4964,35.160547,-123.013340, 726.0,34.112, 4.597, 0.23, 91.3,0.364,1480.2,27.010,27.016
001181067390,2007,156,18:16:30, 741.9, 4.605,3.26720,0.7469, 0.00,,4.4968,35.160553,-123.013363, 735.2,34.117, 4.548, 0.23, 91.3,0.364,1480.2,27.019,27.026
001181067405,2007,156,18:16:45, 751.4, 4.560,3.26415,0.7467, 0.00,,4.4969,35.160553,-123.013372, 744.6,34.123, 4.502, 0.23, 91.3,0.364,1480.2,27.029,27.035
001181067420,2007,156,18:17:00, 760.6, 4.529,3.26219,0.7463, 0.00,,4.4968,35.160565,-123.013410, 753.7,34.127, 4.470, 0.23, 91.3,0.364,1480.2,27.036,27.042
001181067435,2007,156,18:17:15, 769.3, 4.506,3.26141,0.7464, 0.00,,4.4966,35.160584,-123.013398, 762.3,34.137, 4.447, 0.23, 91.3,0.364,1480.2,27.046,27.053
